alpha.air_average,Points:0,Points:1,Points:2
0.758811,0.12,0.52,0.005
0.745364,0.13,0.52,0.005
0.743392,0.14,0.52,0.005
0.761662,0.15,0.52,0.005
0.783602,0.16,0.52,0.005
0.792667,0.17,0.52,0.005
0.790603,0.18,0.52,0.005
0.781362,0.19,0.52,0.005
0.771576,0.2,0.52,0.005
0.764649,0.21,0.52,0.005
0.761204,0.22,0.52,0.005
0.751365,0.23,0.52,0.005
0.722321,0.24,0.52,0.005
0.674986,0.25,0.52,0.005
0.629089,0.26,0.52,0.005
0.595568,0.27,0.52,0.005
0.58115,0.28,0.52,0.005
0.592788,0,0.53,0.005
0.605627,0.01,0.53,0.005
0.642149,0.02,0.53,0.005
0.692896,0.03,0.53,0.005
0.741739,0.04,0.53,0.005
0.774569,0.05,0.53,0.005
0.786993,0.06,0.53,0.005
0.792027,0.07,0.53,0.005
0.798293,0.08,0.53,0.005
0.801492,0.09,0.53,0.005
0.798598,0.1,0.53,0.005
0.789758,0.11,0.53,0.005
0.775122,0.12,0.53,0.005
0.760386,0.13,0.53,0.005
0.7595,0.14,0.53,0.005
0.776978,0.15,0.53,0.005
0.795293,0.16,0.53,0.005
0.800583,0.17,0.53,0.005
0.794372,0.18,0.53,0.005
0.785727,0.19,0.53,0.005
0.782049,0.2,0.53,0.005
0.77921,0.21,0.53,0.005
0.773154,0.22,0.53,0.005
0.759626,0.23,0.53,0.005
0.729903,0.24,0.53,0.005
0.679875,0.25,0.53,0.005
0.62883,0.26,0.53,0.005
0.59452,0.27,0.53,0.005
0.58177,0.28,0.53,0.005
0.593025,0,0.54,0.005
0.605861,0.01,0.54,0.005
0.643957,0.02,0.54,0.005
0.696777,0.03,0.54,0.005
0.745969,0.04,0.54,0.005
0.781453,0.05,0.54,0.005
0.794703,0.06,0.54,0.005
0.797774,0.07,0.54,0.005
0.805465,0.08,0.54,0.005
0.809349,0.09,0.54,0.005
0.806228,0.1,0.54,0.005
0.798993,0.11,0.54,0.005
0.788264,0.12,0.54,0.005
0.777424,0.13,0.54,0.005
0.775419,0.14,0.54,0.005
0.78609,0.15,0.54,0.005
0.798275,0.16,0.54,0.005
0.799785,0.17,0.54,0.005
0.791149,0.18,0.54,0.005
0.786068,0.19,0.54,0.005
0.788411,0.2,0.54,0.005
0.787339,0.21,0.54,0.005
0.779616,0.22,0.54,0.005
0.763643,0.23,0.54,0.005
0.732155,0.24,0.54,0.005
0.67969,0.25,0.54,0.005
0.625372,0.26,0.54,0.005
0.592116,0.27,0.54,0.005
0.581737,0.28,0.54,0.005
0.591552,0,0.55,0.005
0.605381,0.01,0.55,0.005
0.645945,0.02,0.55,0.005
0.699287,0.03,0.55,0.005
0.748894,0.04,0.55,0.005
0.788201,0.05,0.55,0.005
0.802198,0.06,0.55,0.005
0.801549,0.07,0.55,0.005
0.80759,0.08,0.55,0.005
0.811818,0.09,0.55,0.005
0.808925,0.1,0.55,0.005
0.80277,0.11,0.55,0.005
0.796907,0.12,0.55,0.005
0.789915,0.13,0.55,0.005
0.784549,0.14,0.55,0.005
0.788194,0.15,0.55,0.005
0.795365,0.16,0.55,0.005
0.794305,0.17,0.55,0.005
0.787423,0.18,0.55,0.005
0.787813,0.19,0.55,0.005
0.790925,0.2,0.55,0.005
0.786148,0.21,0.55,0.005
0.776308,0.22,0.55,0.005
0.759694,0.23,0.55,0.005
0.728253,0.24,0.55,0.005
0.678026,0.25,0.55,0.005
0.623504,0.26,0.55,0.005
0.588984,0.27,0.55,0.005
0.579045,0.28,0.55,0.005
0.589101,0,0.56,0.005
0.604874,0.01,0.56,0.005
0.649731,0.02,0.56,0.005
0.703732,0.03,0.56,0.005
0.753105,0.04,0.56,0.005
0.793828,0.05,0.56,0.005
0.808904,0.06,0.56,0.005
0.808218,0.07,0.56,0.005
0.810676,0.08,0.56,0.005
0.811801,0.09,0.56,0.005
0.809223,0.1,0.56,0.005
0.805723,0.11,0.56,0.005
0.805098,0.12,0.56,0.005
0.799507,0.13,0.56,0.005
0.788982,0.14,0.56,0.005
0.786931,0.15,0.56,0.005
0.789007,0.16,0.56,0.005
0.786394,0.17,0.56,0.005
0.785575,0.18,0.56,0.005
0.790824,0.19,0.56,0.005
0.789115,0.2,0.56,0.005
0.778363,0.21,0.56,0.005
0.767373,0.22,0.56,0.005
0.750701,0.23,0.56,0.005
0.72041,0.24,0.56,0.005
0.675674,0.25,0.56,0.005
0.623788,0.26,0.56,0.005
0.586523,0.27,0.56,0.005
0.575108,0.28,0.56,0.005
0.587786,0,0.57,0.005
0.605019,0.01,0.57,0.005
0.653349,0.02,0.57,0.005
0.709391,0.03,0.57,0.005
0.760429,0.04,0.57,0.005
0.800049,0.05,0.57,0.005
0.813292,0.06,0.57,0.005
0.81452,0.07,0.57,0.005
0.814891,0.08,0.57,0.005
0.811028,0.09,0.57,0.005
0.807451,0.1,0.57,0.005
0.807421,0.11,0.57,0.005
0.81146,0.12,0.57,0.005
0.806107,0.13,0.57,0.005
0.790816,0.14,0.57,0.005
0.783124,0.15,0.57,0.005
0.779226,0.16,0.57,0.005
0.776727,0.17,0.57,0.005
0.783214,0.18,0.57,0.005
0.789911,0.19,0.57,0.005
0.78235,0.2,0.57,0.005
0.767957,0.21,0.57,0.005
0.756646,0.22,0.57,0.005
0.739213,0.23,0.57,0.005
0.711589,0.24,0.57,0.005
0.67377,0.25,0.57,0.005
0.625381,0.26,0.57,0.005
0.585549,0.27,0.57,0.005
0.571602,0.28,0.57,0.005
0.588059,0,0.58,0.005
0.605595,0.01,0.58,0.005
0.655782,0.02,0.58,0.005
0.714386,0.03,0.58,0.005
0.766671,0.04,0.58,0.005
0.805735,0.05,0.58,0.005
0.818522,0.06,0.58,0.005
0.819967,0.07,0.58,0.005
0.817786,0.08,0.58,0.005
0.809204,0.09,0.58,0.005
0.803682,0.1,0.58,0.005
0.806491,0.11,0.58,0.005
0.813215,0.12,0.58,0.005
0.807251,0.13,0.58,0.005
0.789662,0.14,0.58,0.005
0.77771,0.15,0.58,0.005
0.768133,0.16,0.58,0.005
0.766118,0.17,0.58,0.005
0.777174,0.18,0.58,0.005
0.782924,0.19,0.58,0.005
0.773309,0.2,0.58,0.005
0.760116,0.21,0.58,0.005
0.747683,0.22,0.58,0.005
0.728135,0.23,0.58,0.005
0.705866,0.24,0.58,0.005
0.67575,0.25,0.58,0.005
0.629009,0.26,0.58,0.005
0.585476,0.27,0.58,0.005
0.568663,0.28,0.58,0.005
0.588185,0,0.59,0.005
0.606087,0.01,0.59,0.005
0.658695,0.02,0.59,0.005
0.719496,0.03,0.59,0.005
0.768662,0.04,0.59,0.005
0.806049,0.05,0.59,0.005
0.824646,0.06,0.59,0.005
0.828307,0.07,0.59,0.005
0.822021,0.08,0.59,0.005
0.808818,0.09,0.59,0.005
0.800402,0.1,0.59,0.005
0.804062,0.11,0.59,0.005
0.810226,0.12,0.59,0.005
0.802008,0.13,0.59,0.005
0.784637,0.14,0.59,0.005
0.772281,0.15,0.59,0.005
0.760548,0.16,0.59,0.005
0.759156,0.17,0.59,0.005
0.77057,0.18,0.59,0.005
0.775038,0.19,0.59,0.005
0.767817,0.2,0.59,0.005
0.757019,0.21,0.59,0.005
0.742067,0.22,0.59,0.005
0.722354,0.23,0.59,0.005
0.707941,0.24,0.59,0.005
0.685399,0.25,0.59,0.005
0.637505,0.26,0.59,0.005
0.587834,0.27,0.59,0.005
0.568155,0.28,0.59,0.005
0.586578,0,0.6,0.005
0.604265,0.01,0.6,0.005
0.659292,0.02,0.6,0.005
0.723753,0.03,0.6,0.005
0.768606,0.04,0.6,0.005
0.801447,0.05,0.6,0.005
0.827116,0.06,0.6,0.005
0.836559,0.07,0.6,0.005
0.829003,0.08,0.6,0.005
0.813305,0.09,0.6,0.005
0.801517,0.1,0.6,0.005
0.802332,0.11,0.6,0.005
0.804489,0.12,0.6,0.005
0.792585,0.13,0.6,0.005
0.775079,0.14,0.6,0.005
0.764686,0.15,0.6,0.005
0.757586,0.16,0.6,0.005
0.75996,0.17,0.6,0.005
0.769874,0.18,0.6,0.005
0.773945,0.19,0.6,0.005
0.769258,0.2,0.6,0.005
0.757775,0.21,0.6,0.005
0.742611,0.22,0.6,0.005
0.728957,0.23,0.6,0.005
0.720955,0.24,0.6,0.005
0.70108,0.25,0.6,0.005
0.649133,0.26,0.6,0.005
0.592631,0.27,0.6,0.005
0.570937,0.28,0.6,0.005
0.582439,0,0.61,0.005
0.598614,0.01,0.61,0.005
0.653656,0.02,0.61,0.005
0.722855,0.03,0.61,0.005
0.767208,0.04,0.61,0.005
0.795848,0.05,0.61,0.005
0.824195,0.06,0.61,0.005
0.838541,0.07,0.61,0.005
0.834776,0.08,0.61,0.005
0.82222,0.09,0.61,0.005
0.809196,0.1,0.61,0.005
0.803719,0.11,0.61,0.005
0.798694,0.12,0.61,0.005
0.781635,0.13,0.61,0.005
0.76209,0.14,0.61,0.005
0.75512,0.15,0.61,0.005
0.75809,0.16,0.61,0.005
0.76671,0.17,0.61,0.005
0.77498,0.18,0.61,0.005
0.778059,0.19,0.61,0.005
0.773884,0.2,0.61,0.005
0.764396,0.21,0.61,0.005
0.756473,0.22,0.61,0.005
0.751126,0.23,0.61,0.005
0.742517,0.24,0.61,0.005
0.716907,0.25,0.61,0.005
0.658181,0.26,0.61,0.005
0.596371,0.27,0.61,0.005
0.573917,0.28,0.61,0.005
0.577003,0,0.62,0.005
0.592792,0.01,0.62,0.005
0.646853,0.02,0.62,0.005
0.716985,0.03,0.62,0.005
0.763162,0.04,0.62,0.005
0.790829,0.05,0.62,0.005
0.81753,0.06,0.62,0.005
0.8341,0.07,0.62,0.005
0.836382,0.08,0.62,0.005
0.831176,0.09,0.62,0.005
0.820924,0.1,0.62,0.005
0.8091,0.11,0.62,0.005
0.795604,0.12,0.62,0.005
0.774302,0.13,0.62,0.005
0.754348,0.14,0.62,0.005
0.752565,0.15,0.62,0.005
0.764738,0.16,0.62,0.005
0.776603,0.17,0.62,0.005
0.781794,0.18,0.62,0.005
0.781868,0.19,0.62,0.005
0.779141,0.2,0.62,0.005
0.777672,0.21,0.62,0.005
0.778984,0.22,0.62,0.005
0.777099,0.23,0.62,0.005
0.763199,0.24,0.62,0.005
0.728483,0.25,0.62,0.005
0.662676,0.26,0.62,0.005
0.597582,0.27,0.62,0.005
0.574644,0.28,0.62,0.005
0.571901,0,0.63,0.005
0.589976,0.01,0.63,0.005
0.645718,0.02,0.63,0.005
0.712313,0.03,0.63,0.005
0.757887,0.04,0.63,0.005
0.785952,0.05,0.63,0.005
0.80948,0.06,0.63,0.005
0.827946,0.07,0.63,0.005
0.835956,0.08,0.63,0.005
0.836223,0.09,0.63,0.005
0.828983,0.1,0.63,0.005
0.814173,0.11,0.63,0.005
0.796395,0.12,0.63,0.005
0.77607,0.13,0.63,0.005
0.760756,0.14,0.63,0.005
0.763069,0.15,0.63,0.005
0.777526,0.16,0.63,0.005
0.787659,0.17,0.63,0.005
0.789598,0.18,0.63,0.005
0.789284,0.19,0.63,0.005
0.789941,0.2,0.63,0.005
0.793119,0.21,0.63,0.005
0.795961,0.22,0.63,0.005
0.793204,0.23,0.63,0.005
0.776415,0.24,0.63,0.005
0.7363,0.25,0.63,0.005
0.665374,0.26,0.63,0.005
0.596522,0.27,0.63,0.005
0.57174,0.28,0.63,0.005
0.569587,0,0.64,0.005
0.591345,0.01,0.64,0.005
0.65154,0.02,0.64,0.005
0.714032,0.03,0.64,0.005
0.754734,0.04,0.64,0.005
0.781535,0.05,0.64,0.005
0.80361,0.06,0.64,0.005
0.823686,0.07,0.64,0.005
0.834223,0.08,0.64,0.005
0.835913,0.09,0.64,0.005
0.830075,0.1,0.64,0.005
0.816632,0.11,0.64,0.005
0.801137,0.12,0.64,0.005
0.786961,0.13,0.64,0.005
0.779379,0.14,0.64,0.005
0.781676,0.15,0.64,0.005
0.791995,0.16,0.64,0.005
0.79855,0.17,0.64,0.005
0.797825,0.18,0.64,0.005
0.799859,0.19,0.64,0.005
0.802993,0.2,0.64,0.005
0.804113,0.21,0.64,0.005
0.80351,0.22,0.64,0.005
0.800048,0.23,0.64,0.005
0.785125,0.24,0.64,0.005
0.74494,0.25,0.64,0.005
0.668806,0.26,0.64,0.005
0.593718,0.27,0.64,0.005
0.566526,0.28,0.64,0.005
0.575026,0,0.65,0.005
0.600222,0.01,0.65,0.005
0.66455,0.02,0.65,0.005
0.72376,0.03,0.65,0.005
0.757825,0.04,0.65,0.005
0.78197,0.05,0.65,0.005
0.802941,0.06,0.65,0.005
0.821053,0.07,0.65,0.005
0.830554,0.08,0.65,0.005
0.832758,0.09,0.65,0.005
0.829856,0.1,0.65,0.005
0.822496,0.11,0.65,0.005
0.814137,0.12,0.65,0.005
0.807474,0.13,0.65,0.005
0.804849,0.14,0.65,0.005
0.802977,0.15,0.65,0.005
0.807168,0.16,0.65,0.005
0.810137,0.17,0.65,0.005
0.806597,0.18,0.65,0.005
0.808245,0.19,0.65,0.005
0.809387,0.2,0.65,0.005
0.806639,0.21,0.65,0.005
0.804391,0.22,0.65,0.005
0.80262,0.23,0.65,0.005
0.791681,0.24,0.65,0.005
0.753199,0.25,0.65,0.005
0.671131,0.26,0.65,0.005
0.590356,0.27,0.65,0.005
0.562646,0.28,0.65,0.005
0.585547,0,0.66,0.005
0.614551,0.01,0.66,0.005
0.682755,0.02,0.66,0.005
0.740729,0.03,0.66,0.005
0.770406,0.04,0.66,0.005
0.790454,0.05,0.66,0.005
0.80788,0.06,0.66,0.005
0.821983,0.07,0.66,0.005
0.830548,0.08,0.66,0.005
0.834694,0.09,0.66,0.005
0.836774,0.1,0.66,0.005
0.837102,0.11,0.66,0.005
0.835105,0.12,0.66,0.005
0.833183,0.13,0.66,0.005
0.831313,0.14,0.66,0.005
0.824996,0.15,0.66,0.005
0.824632,0.16,0.66,0.005
0.824113,0.17,0.66,0.005
0.818101,0.18,0.66,0.005
0.816244,0.19,0.66,0.005
0.812202,0.2,0.66,0.005
0.806706,0.21,0.66,0.005
0.80555,0.22,0.66,0.005
0.806434,0.23,0.66,0.005
0.796665,0.24,0.66,0.005
0.756436,0.25,0.66,0.005
0.670166,0.26,0.66,0.005
0.588358,0.27,0.66,0.005
0.562221,0.28,0.66,0.005
0.592267,0,0.67,0.005
0.626339,0.01,0.67,0.005
0.700823,0.02,0.67,0.005
0.760789,0.03,0.67,0.005
0.788549,0.04,0.67,0.005
0.803736,0.05,0.67,0.005
0.817358,0.06,0.67,0.005
0.82944,0.07,0.67,0.005
0.837908,0.08,0.67,0.005
0.843381,0.09,0.67,0.005
0.848522,0.1,0.67,0.005
0.851612,0.11,0.67,0.005
0.849958,0.12,0.67,0.005
0.84891,0.13,0.67,0.005
0.847377,0.14,0.67,0.005
0.840777,0.15,0.67,0.005
0.840606,0.16,0.67,0.005
0.83939,0.17,0.67,0.005
0.832934,0.18,0.67,0.005
0.827641,0.19,0.67,0.005
0.818821,0.2,0.67,0.005
0.812559,0.21,0.67,0.005
0.813368,0.22,0.67,0.005
0.815003,0.23,0.67,0.005
0.802288,0.24,0.67,0.005
0.756693,0.25,0.67,0.005
0.668985,0.26,0.67,0.005
0.589529,0.27,0.67,0.005
0.564341,0.28,0.67,0.005
0.593879,0,0.68,0.005
0.632797,0.01,0.68,0.005
0.714864,0.02,0.68,0.005
0.778607,0.03,0.68,0.005
0.804824,0.04,0.68,0.005
0.815294,0.05,0.68,0.005
0.826195,0.06,0.68,0.005
0.836735,0.07,0.68,0.005
0.84427,0.08,0.68,0.005
0.850004,0.09,0.68,0.005
0.855235,0.1,0.68,0.005
0.857291,0.11,0.68,0.005
0.854456,0.12,0.68,0.005
0.853027,0.13,0.68,0.005
0.851654,0.14,0.68,0.005
0.848295,0.15,0.68,0.005
0.852352,0.16,0.68,0.005
0.852137,0.17,0.68,0.005
0.845391,0.18,0.68,0.005
0.83794,0.19,0.68,0.005
0.826898,0.2,0.68,0.005
0.822796,0.21,0.68,0.005
0.826193,0.22,0.68,0.005
0.825282,0.23,0.68,0.005
0.808929,0.24,0.68,0.005
0.760494,0.25,0.68,0.005
0.674424,0.26,0.68,0.005
0.597458,0.27,0.68,0.005
0.571058,0.28,0.68,0.005
0.594367,0,0.69,0.005
0.636492,0.01,0.69,0.005
0.724113,0.02,0.69,0.005
0.791768,0.03,0.69,0.005
0.817808,0.04,0.69,0.005
0.822596,0.05,0.69,0.005
0.828194,0.06,0.69,0.005
0.83695,0.07,0.69,0.005
0.845053,0.08,0.69,0.005
0.852046,0.09,0.69,0.005
0.857417,0.1,0.69,0.005
0.860319,0.11,0.69,0.005
0.859543,0.12,0.69,0.005
0.857347,0.13,0.69,0.005
0.85362,0.14,0.69,0.005
0.852569,0.15,0.69,0.005
0.860227,0.16,0.69,0.005
0.859949,0.17,0.69,0.005
0.849936,0.18,0.69,0.005
0.840908,0.19,0.69,0.005
0.832078,0.2,0.69,0.005
0.831468,0.21,0.69,0.005
0.836409,0.22,0.69,0.005
0.8338,0.23,0.69,0.005
0.816496,0.24,0.69,0.005
0.767748,0.25,0.69,0.005
0.685608,0.26,0.69,0.005
0.609645,0.27,0.69,0.005
0.579841,0.28,0.69,0.005
0.596293,0,0.7,0.005
0.639261,0.01,0.7,0.005
0.729339,0.02,0.7,0.005
0.8007,0.03,0.7,0.005
0.829335,0.04,0.7,0.005
0.830238,0.05,0.7,0.005
0.82805,0.06,0.7,0.005
0.83424,0.07,0.7,0.005
0.844649,0.08,0.7,0.005
0.853694,0.09,0.7,0.005
0.859735,0.1,0.7,0.005
0.863873,0.11,0.7,0.005
0.865118,0.12,0.7,0.005
0.861993,0.13,0.7,0.005
0.855089,0.14,0.7,0.005
0.854019,0.15,0.7,0.005
0.862586,0.16,0.7,0.005
0.861904,0.17,0.7,0.005
0.849422,0.18,0.7,0.005
0.838859,0.19,0.7,0.005
0.833455,0.2,0.7,0.005
0.835722,0.21,0.7,0.005
0.840707,0.22,0.7,0.005
0.839514,0.23,0.7,0.005
0.822778,0.24,0.7,0.005
0.773247,0.25,0.7,0.005
0.693844,0.26,0.7,0.005
0.617013,0.27,0.7,0.005
0.584046,0.28,0.7,0.005
0.600528,0,0.71,0.005
0.643067,0.01,0.71,0.005
0.733883,0.02,0.71,0.005
0.807055,0.03,0.71,0.005
0.837659,0.04,0.71,0.005
0.83957,0.05,0.71,0.005
0.834387,0.06,0.71,0.005
0.837074,0.07,0.71,0.005
0.846109,0.08,0.71,0.005
0.854239,0.09,0.71,0.005
0.859475,0.1,0.71,0.005
0.863112,0.11,0.71,0.005
0.865139,0.12,0.71,0.005
0.862693,0.13,0.71,0.005
0.854889,0.14,0.71,0.005
0.853098,0.15,0.71,0.005
0.859618,0.16,0.71,0.005
0.856444,0.17,0.71,0.005
0.844794,0.18,0.71,0.005
0.835686,0.19,0.71,0.005
0.832575,0.2,0.71,0.005
0.837408,0.21,0.71,0.005
0.843412,0.22,0.71,0.005
0.842451,0.23,0.71,0.005
0.824341,0.24,0.71,0.005
0.774804,0.25,0.71,0.005
0.695948,0.26,0.71,0.005
0.618439,0.27,0.71,0.005
0.585293,0.28,0.71,0.005
0.603987,0,0.72,0.005
0.648041,0.01,0.72,0.005
0.74044,0.02,0.72,0.005
0.812982,0.03,0.72,0.005
0.842211,0.04,0.72,0.005
0.84454,0.05,0.72,0.005
0.840081,0.06,0.72,0.005
0.840319,0.07,0.72,0.005
0.845658,0.08,0.72,0.005
0.851634,0.09,0.72,0.005
0.855658,0.1,0.72,0.005
0.857842,0.11,0.72,0.005
0.859352,0.12,0.72,0.005
0.857257,0.13,0.72,0.005
0.849678,0.14,0.72,0.005
0.847058,0.15,0.72,0.005
0.849048,0.16,0.72,0.005
0.841476,0.17,0.72,0.005
0.832524,0.18,0.72,0.005
0.829698,0.19,0.72,0.005
0.830319,0.2,0.72,0.005
0.836804,0.21,0.72,0.005
0.842505,0.22,0.72,0.005
0.839069,0.23,0.72,0.005
0.820338,0.24,0.72,0.005
0.7737,0.25,0.72,0.005
0.695825,0.26,0.72,0.005
0.618761,0.27,0.72,0.005
0.5871,0.28,0.72,0.005
0.612278,0,0.73,0.005
0.657195,0.01,0.73,0.005
0.747206,0.02,0.73,0.005
0.81585,0.03,0.73,0.005
0.843226,0.04,0.73,0.005
0.8438,0.05,0.73,0.005
0.837895,0.06,0.73,0.005
0.836344,0.07,0.73,0.005
0.840955,0.08,0.73,0.005
0.847718,0.09,0.73,0.005
0.85167,0.1,0.73,0.005
0.851758,0.11,0.73,0.005
0.850241,0.12,0.73,0.005
0.84561,0.13,0.73,0.005
0.836988,0.14,0.73,0.005
0.832571,0.15,0.73,0.005
0.830067,0.16,0.73,0.005
0.821087,0.17,0.73,0.005
0.815536,0.18,0.73,0.005
0.818864,0.19,0.73,0.005
0.825281,0.2,0.73,0.005
0.83152,0.21,0.73,0.005
0.833261,0.22,0.73,0.005
0.828688,0.23,0.73,0.005
0.813962,0.24,0.73,0.005
0.773007,0.25,0.73,0.005
0.698882,0.26,0.73,0.005
0.623422,0.27,0.73,0.005
0.59225,0.28,0.73,0.005
0.631189,0,0.74,0.005
0.675922,0.01,0.74,0.005
0.759778,0.02,0.74,0.005
0.818961,0.03,0.74,0.005
0.842852,0.04,0.74,0.005
0.843784,0.05,0.74,0.005
0.837456,0.06,0.74,0.005
0.834202,0.07,0.74,0.005
0.837018,0.08,0.74,0.005
0.842347,0.09,0.74,0.005
0.84503,0.1,0.74,0.005
0.844567,0.11,0.74,0.005
0.842279,0.12,0.74,0.005
0.83519,0.13,0.74,0.005
0.823873,0.14,0.74,0.005
0.817017,0.15,0.74,0.005
0.812863,0.16,0.74,0.005
0.805977,0.17,0.74,0.005
0.803759,0.18,0.74,0.005
0.809454,0.19,0.74,0.005
0.818413,0.2,0.74,0.005
0.822928,0.21,0.74,0.005
0.822723,0.22,0.74,0.005
0.822268,0.23,0.74,0.005
0.812674,0.24,0.74,0.005
0.776377,0.25,0.74,0.005
0.710108,0.26,0.74,0.005
0.637688,0.27,0.74,0.005
0.604524,0.28,0.74,0.005
0.648505,0,0.75,0.005
0.69575,0.01,0.75,0.005
0.77886,0.02,0.75,0.005
0.830994,0.03,0.75,0.005
0.850472,0.04,0.75,0.005
0.851256,0.05,0.75,0.005
0.845159,0.06,0.75,0.005
0.839081,0.07,0.75,0.005
0.835679,0.08,0.75,0.005
0.834689,0.09,0.75,0.005
0.834233,0.1,0.75,0.005
0.835047,0.11,0.75,0.005
0.835895,0.12,0.75,0.005
0.829187,0.13,0.75,0.005
0.815257,0.14,0.75,0.005
0.807483,0.15,0.75,0.005
0.807019,0.16,0.75,0.005
0.805699,0.17,0.75,0.005
0.805151,0.18,0.75,0.005
0.808459,0.19,0.75,0.005
0.815987,0.2,0.75,0.005
0.82184,0.21,0.75,0.005
0.825429,0.22,0.75,0.005
0.828805,0.23,0.75,0.005
0.820642,0.24,0.75,0.005
0.78909,0.25,0.75,0.005
0.732596,0.26,0.75,0.005
0.664622,0.27,0.75,0.005
0.630742,0.28,0.75,0.005
0.657529,0,0.76,0.005
0.707587,0.01,0.76,0.005
0.792635,0.02,0.76,0.005
0.844971,0.03,0.76,0.005
0.866051,0.04,0.76,0.005
0.866964,0.05,0.76,0.005
0.859952,0.06,0.76,0.005
0.851097,0.07,0.76,0.005
0.842032,0.08,0.76,0.005
0.834475,0.09,0.76,0.005
0.830549,0.1,0.76,0.005
0.831338,0.11,0.76,0.005
0.833331,0.12,0.76,0.005
0.828942,0.13,0.76,0.005
0.817153,0.14,0.76,0.005
0.810447,0.15,0.76,0.005
0.815082,0.16,0.76,0.005
0.820683,0.17,0.76,0.005
0.819045,0.18,0.76,0.005
0.817705,0.19,0.76,0.005
0.824755,0.2,0.76,0.005
0.834056,0.21,0.76,0.005
0.840213,0.22,0.76,0.005
0.841376,0.23,0.76,0.005
0.832272,0.24,0.76,0.005
0.808717,0.25,0.76,0.005
0.761651,0.26,0.76,0.005
0.697188,0.27,0.76,0.005
0.664121,0.28,0.76,0.005
0.661214,0,0.77,0.005
0.712937,0.01,0.77,0.005
0.799204,0.02,0.77,0.005
0.853813,0.03,0.77,0.005
0.879314,0.04,0.77,0.005
0.882533,0.05,0.77,0.005
0.877025,0.06,0.77,0.005
0.869444,0.07,0.77,0.005
0.860109,0.08,0.77,0.005
0.850163,0.09,0.77,0.005
0.843044,0.1,0.77,0.005
0.840546,0.11,0.77,0.005
0.840809,0.12,0.77,0.005
0.839567,0.13,0.77,0.005
0.833108,0.14,0.77,0.005
0.829182,0.15,0.77,0.005
0.835122,0.16,0.77,0.005
0.840429,0.17,0.77,0.005
0.835363,0.18,0.77,0.005
0.831757,0.19,0.77,0.005
0.839984,0.2,0.77,0.005
0.85058,0.21,0.77,0.005
0.853889,0.22,0.77,0.005
0.849805,0.23,0.77,0.005
0.841061,0.24,0.77,0.005
0.826032,0.25,0.77,0.005
0.785655,0.26,0.77,0.005
0.721581,0.27,0.77,0.005
0.688147,0.28,0.77,0.005
0.665544,0,0.78,0.005
0.717523,0.01,0.78,0.005
0.803928,0.02,0.78,0.005
0.85854,0.03,0.78,0.005
0.883991,0.04,0.78,0.005
0.888527,0.05,0.78,0.005
0.886278,0.06,0.78,0.005
0.882405,0.07,0.78,0.005
0.876494,0.08,0.78,0.005
0.868089,0.09,0.78,0.005
0.859728,0.1,0.78,0.005
0.855609,0.11,0.78,0.005
0.856428,0.12,0.78,0.005
0.857572,0.13,0.78,0.005
0.852811,0.14,0.78,0.005
0.850725,0.15,0.78,0.005
0.855128,0.16,0.78,0.005
0.854072,0.17,0.78,0.005
0.846317,0.18,0.78,0.005
0.844256,0.19,0.78,0.005
0.854014,0.2,0.78,0.005
0.863739,0.21,0.78,0.005
0.863504,0.22,0.78,0.005
0.856942,0.23,0.78,0.005
0.850026,0.24,0.78,0.005
0.83976,0.25,0.78,0.005
0.801158,0.26,0.78,0.005
0.736435,0.27,0.78,0.005
0.703232,0.28,0.78,0.005
0.689479,0,0.79,0.005
0.737421,0.01,0.79,0.005
0.816958,0.02,0.79,0.005
0.866239,0.03,0.79,0.005
0.887644,0.04,0.79,0.005
0.890817,0.05,0.79,0.005
0.888929,0.06,0.79,0.005
0.88583,0.07,0.79,0.005
0.88098,0.08,0.79,0.005
0.874057,0.09,0.79,0.005
0.868536,0.1,0.79,0.005
0.868119,0.11,0.79,0.005
0.870804,0.12,0.79,0.005
0.871442,0.13,0.79,0.005
0.86594,0.14,0.79,0.005
0.863485,0.15,0.79,0.005
0.866191,0.16,0.79,0.005
0.863752,0.17,0.79,0.005
0.858956,0.18,0.79,0.005
0.859301,0.19,0.79,0.005
0.865817,0.2,0.79,0.005
0.871031,0.21,0.79,0.005
0.869984,0.22,0.79,0.005
0.865685,0.23,0.79,0.005
0.861433,0.24,0.79,0.005
0.852993,0.25,0.79,0.005
0.815984,0.26,0.79,0.005
0.752902,0.27,0.79,0.005
0.720363,0.28,0.79,0.005
0.736615,0,0.8,0.005
0.777525,0.01,0.8,0.005
0.844184,0.02,0.8,0.005
0.8847,0.03,0.8,0.005
0.9015,0.04,0.8,0.005
0.902166,0.05,0.8,0.005
0.897682,0.06,0.8,0.005
0.891803,0.07,0.8,0.005
0.885733,0.08,0.8,0.005
0.8802,0.09,0.8,0.005
0.877997,0.1,0.8,0.005
0.878826,0.11,0.8,0.005
0.879507,0.12,0.8,0.005
0.877471,0.13,0.8,0.005
0.871963,0.14,0.8,0.005
0.869996,0.15,0.8,0.005
0.873232,0.16,0.8,0.005
0.875158,0.17,0.8,0.005
0.87592,0.18,0.8,0.005
0.876362,0.19,0.8,0.005
0.876364,0.2,0.8,0.005
0.876423,0.21,0.8,0.005
0.875897,0.22,0.8,0.005
0.874469,0.23,0.8,0.005
0.873512,0.24,0.8,0.005
